a_x_int,a_y_int,a_z_int,w_x_int,w_y_int,w_z_int,q_w_int,q_x_int,q_y_int,q_z_int,a_x,a_y,a_z,w_x,w_y,w_z,q_w,q_x,q_y,q_z,psi,theta,phi,q_w_ref,q_x_ref,q_y_ref,q_z_ref,psi_ref,theta_ref,phi_ref
-161,429,317,-2033,-238,-507,13497,8104,1901,3191,-0.00982666015625,0.02618408203125,0.01934814453125,-0.12408447265625,-0.0145263671875,-0.03094482421875,0.82379150390625,0.49462890625,0.11602783203125,0.19476318359375,26.550457138845164,-0.08625977227435815,61.94283404362935,1.00896692276,0.113410785794,-0.055153567344,0.005207613111,-0.11156920271434057,-6.458149460568566,12.832669636444182
-148,423,324,-2135,-202,-522,13610,7931,1872,3163,-0.009033203125,0.02581787109375,0.019775390625,-0.13031005859375,-0.0123291015625,-0.0318603515625,0.8306884765625,0.48406982421875,0.1142578125,0.19305419921875,26.267051111680153,0.1674111629728823,60.501633064558995,1.009000897408,0.113413669169,-0.055059354752,0.005123599432,-0.1198176126992677,-6.446305883164439,12.833002331420305
-141,405,335,-2235,-148,-532,13726,7747,1845,3137,-0.00860595703125,0.02471923828125,0.02044677734375,-0.13641357421875,-0.009033203125,-0.032470703125,0.8377685546875,0.47283935546875,0.11260986328125,0.19146728515625,26.000233869418317,0.43633847307986484,58.98439934824762,1.009036064148,0.11340598762,-0.054957699031,0.005038558505,-0.12802125038181736,-6.433583688601809,12.832130082838747
-143,386,333,-2235,-105,-538,13840,7561,1821,3111,-0.00872802734375,0.0235595703125,0.02032470703125,-0.13641357421875,-0.00640869140625,-0.0328369140625,0.8447265625,0.46148681640625,0.11114501953125,0.18988037109375,25.740500777401405,0.7173461248124622,57.46500359599922,1.00907087326,0.113394983113,-0.054846342653,0.004952991847,-0.13614088423604667,-6.419721327891603,12.830882110584735
-149,362,332,-2235,-56,-535,13949,7372,1802,3087,-0.00909423828125,0.0220947265625,0.020263671875,-0.13641357421875,-0.00341796875,-0.03265380859375,0.85137939453125,0.449951171875,0.1099853515625,0.18841552734375,25.51083139803328,1.015503367151297,55.948416253302646,1.009104847908,0.113377824426,-0.054720975459,0.004867513664,-0.1440363041655322,-6.4042207880065245,12.828938580471718
-149,331,330,-2235,8,-525,14055,7181,1787,3066,-0.00909423828125,0.02020263671875,0.0201416015625,-0.13641357421875,0.00048828125,-0.03204345703125,0.85784912109375,0.43829345703125,0.10906982421875,0.1871337890625,25.309805281976377,1.3231845919260032,54.431676564084526,1.009137988091,0.113353706896,-0.054580200464,0.00478296401,-0.15159089924689387,-6.38693025192328,12.826202597625063
-147,308,324,-2235,56,-512,14157,6987,1775,3048,-0.00897216796875,0.018798828125,0.019775390625,-0.13641357421875,0.00341796875,-0.03125,0.86407470703125,0.42645263671875,0.10833740234375,0.18603515625,25.135841251196645,1.636180316951208,52.91027937582249,1.009170651436,0.113324545324,-0.054428815842,0.004699725658,-0.15883407933582974,-6.368416560249643,12.822886575236259
-136,280,310,-2235,105,-497,14256,6791,1766,3033,-0.00830078125,0.01708984375,0.0189208984375,-0.13641357421875,0.00640869140625,-0.03033447265625,0.8701171875,0.41448974609375,0.1077880859375,0.18511962890625,24.986543235885076,1.955091159082058,51.387043720832445,1.009203195572,0.113292403519,-0.054269596934,0.004618206993,-0.1657675326797242,-6.349011489764401,12.8192179408251
-129,257,303,-2235,156,-479,14351,6594,1760,3021,-0.00787353515625,0.01568603515625,0.01849365234375,-0.13641357421875,0.009521484375,-0.02923583984375,0.87591552734375,0.4024658203125,0.107421875,0.18438720703125,24.862496619528077,2.2790179787369533,49.871155773191866,1.009235262871,0.113255672157,-0.0541007258,0.004538606852,-0.17233688192931879,-6.32850311239279,12.815017559086051
-127,225,308,-2235,205,-461,14443,6394,1756,3012,-0.00775146484375,0.01373291015625,0.018798828125,-0.13641357421875,0.01251220703125,-0.02813720703125,0.88153076171875,0.3902587890625,0.107177734375,0.183837890625,24.76010243594023,2.6062658210364753,48.34554651303754,1.00926554203,0.113204099238,-0.053912624717,0.004460354336,-0.17842571216396905,-6.305756265441333,12.809144562327251
-129,186,308,-2235,261,-435,14532,6192,1756,3007,-0.00787353515625,0.0113525390625,0.018798828125,-0.13641357421875,0.01593017578125,-0.02655029296875,0.886962890625,0.3779296875,0.107177734375,0.18353271484375,24.690551218723968,2.946325645542093,46.818877250323574,1.00929236412,0.113126158714,-0.053698830307,0.004384212196,-0.18380099211664372,-6.280013278624049,12.800314062449617
-131,161,303,-2235,297,-420,14616,5988,1760,3004,-0.00799560546875,0.00982666015625,0.01849365234375,-0.13641357421875,0.01812744140625,-0.025634765625,0.89208984375,0.365478515625,0.107421875,0.183349609375,24.643465548362872,3.3043166267229256,45.29749171805676,1.009316563606,0.113027378917,-0.053469356149,0.004309602082,-0.18868875615241065,-6.252440691552618,12.789149268803918
-134,139,302,-2235,330,-404,14698,5783,1765,3004,-0.0081787109375,0.00848388671875,0.0184326171875,-0.13641357421875,0.0201416015625,-0.024658203125,0.8970947265625,0.35296630859375,0.10772705078125,0.183349609375,24.61179466927726,3.660841252109613,43.774520007020186,1.009338021278,0.112905591726,-0.053226403892,0.00423691608,-0.19306222720717592,-6.223298818529208,12.77540763662289
-143,118,302,-2235,358,-392,14776,5576,1772,3005,-0.00872802734375,0.0072021484375,0.0184326171875,-0.13641357421875,0.0218505859375,-0.02392578125,0.90185546875,0.34033203125,0.108154296875,0.18341064453125,24.58855583449892,4.027660350663203,42.25099927162151,1.009356379509,0.112757213414,-0.052972346544,0.004166138358,-0.19693487337913354,-6.192860513027246,12.758693027028242
-151,100,305,-2235,392,-371,14852,5369,1781,3008,-0.00921630859375,0.006103515625,0.01861572265625,-0.13641357421875,0.02392578125,-0.02264404296875,0.906494140625,0.32769775390625,0.10870361328125,0.18359375,24.576200294580246,4.4018865755340535,40.73415315063846,1.009372115135,0.112585097551,-0.052710581571,0.00409844052,-0.2002367617573809,-6.161541445955551,12.739316478471213
-154,91,312,-2235,410,-351,14924,5160,1789,3013,-0.0093994140625,0.00555419921875,0.01904296875,-0.13641357421875,0.0250244140625,-0.02142333984375,0.910888671875,0.31494140625,0.10919189453125,0.18389892578125,24.570853244073973,4.76611781351767,39.2114291576635,1.009386539459,0.112400017679,-0.052445828915,0.00403336715,-0.2031422059054345,-6.129898447973918,12.718479690470636
-157,87,327,-2235,415,-328,14992,4949,1796,3019,-0.00958251953125,0.00531005859375,0.01995849609375,-0.13641357421875,0.02532958984375,-0.02001953125,0.9150390625,0.30206298828125,0.109619140625,0.18426513671875,24.5662833226779,5.122891246142469,37.68249934690085,1.009400129318,0.112205855548,-0.052180219442,0.003970957361,-0.20569682120880173,-6.098184822709817,12.69661488139132
-163,80,339,-2235,410,-300,15058,4739,1802,3027,-0.00994873046875,0.0048828125,0.02069091796875,-0.13641357421875,0.0250244140625,-0.018310546875,0.9190673828125,0.28924560546875,0.1099853515625,0.18475341796875,24.565754576241716,5.46799231277054,36.161877333706336,1.009412407875,0.112000323832,-0.051915083081,0.003911723383,-0.20784778449940886,-6.066558089753221,12.67346919792654
-175,64,345,-2235,397,-264,15120,4528,1806,3037,-0.01068115234375,0.00390625,0.02105712890625,-0.13641357421875,0.02423095703125,-0.01611328125,0.9228515625,0.2763671875,0.1102294921875,0.18536376953125,24.571037658132834,5.796411754924026,34.63934254721155,1.009422659874,0.111776404083,-0.051652267575,0.003856789554,-0.20945324051418276,-6.035240381838721,12.648257733978292
-184,47,346,-2235,381,-241,15178,4317,1807,3048,-0.01123046875,0.00286865234375,0.0211181640625,-0.13641357421875,0.02325439453125,-0.01470947265625,0.9263916015625,0.26348876953125,0.11029052734375,0.18603515625,24.57400550336017,6.1025363189956465,33.11960559709689,1.009431242943,0.111536115408,-0.051393099129,0.003804949345,-0.2106779412091109,-6.004373593339251,12.621211153790588
-197,23,356,-2235,358,-238,15235,4105,1806,3058,-0.01202392578125,0.00140380859375,0.021728515625,-0.13641357421875,0.0218505859375,-0.0145263671875,0.92987060546875,0.25054931640625,0.1102294921875,0.1866455078125,24.55952927535026,6.400091573014691,31.59120209818602,1.009437561035,0.111274257302,-0.051140539348,0.003754823236,-0.21168598108638972,-5.974278834661097,12.591762367905694
-205,-11,402,-2235,323,-253,15289,3893,1802,3066,-0.01251220703125,-0.00067138671875,0.0245361328125,-0.13641357421875,0.01971435546875,-0.01544189453125,0.93316650390625,0.23760986328125,0.1099853515625,0.1871337890625,24.522484648317626,6.680898533269629,30.06302413187871,1.009440898895,0.110980853438,-0.050901778042,0.003705814946,-0.2125791457845982,-5.945776489759904,12.558807456457162
-211,-43,422,-2235,236,-297,15342,3682,1791,3068,-0.01287841796875,-0.00262451171875,0.0257568359375,-0.13641357421875,0.014404296875,-0.01812744140625,0.9364013671875,0.2247314453125,0.10931396484375,0.187255859375,24.426285690385022,6.924361244286529,28.53117796919446,1.009442090988,0.110666587949,-0.050680883229,0.003654123982,-0.21389529835760793,-5.919300990726519,12.523561448811835
-215,-60,432,-2235,184,-335,15394,3470,1776,3065,-0.01312255859375,-0.003662109375,0.0263671875,-0.13641357421875,0.01123046875,-0.02044677734375,0.9395751953125,0.2117919921875,0.1083984375,0.18707275390625,24.284175176575737,7.149338311678296,26.98661997549636,1.009442329407,0.110343411565,-0.050469718874,0.003599507734,-0.21562691417758278,-5.893915552677072,12.487347337086227
-216,-79,420,-2235,105,-381,15445,3259,1754,3056,-0.01318359375,-0.00482177734375,0.025634765625,-0.13641357421875,0.00640869140625,-0.02325439453125,0.94268798828125,0.19891357421875,0.1070556640625,0.1865234375,24.085373079331777,7.333012260705236,25.437835801025198,1.009441494942,0.1100121364,-0.050270784646,0.003540921723,-0.2179263934062736,-5.869897659889355,12.450265241143752
-231,-97,340,-2235,79,-430,15493,3047,1730,3041,-0.01409912109375,-0.00592041015625,0.020751953125,-0.13641357421875,0.00482177734375,-0.0262451171875,0.94561767578125,0.18597412109375,0.1055908203125,0.18560791015625,23.842022843582168,7.507764991504167,23.881943259673598,1.009440302849,0.109683401883,-0.050072256476,0.003477341263,-0.2208217893000154,-5.845868381332241,12.413498358241304
-225,-147,387,-2235,61,-517,15541,2834,1706,3018,-0.01373291015625,-0.00897216796875,0.02362060546875,-0.13641357421875,0.00372314453125,-0.03155517578125,0.94854736328125,0.1729736328125,0.1041259765625,0.1842041015625,23.5388800571732,7.689925510243441,22.31640385987037,1.009437322617,0.109329335392,-0.049894336611,0.003409040393,-0.22437630318747526,-5.824161514213318,12.373943954507078
-221,-169,396,-2235,33,-596,15588,2621,1680,2986,-0.01348876953125,-0.01031494140625,0.024169921875,-0.13641357421875,0.00201416015625,-0.036376953125,0.951416015625,0.15997314453125,0.1025390625,0.1822509765625,23.16769324452074,7.8629545744807645,20.745890395001457,1.009433746338,0.108966805041,-0.049726523459,0.003334561363,-0.22871709510519517,-5.803552058346736,12.333483226334879
-222,-200,402,-2235,13,-673,15633,2406,1654,2946,-0.0135498046875,-0.01220703125,0.0245361328125,-0.13641357421875,0.00079345703125,-0.04107666015625,0.95416259765625,0.1468505859375,0.1009521484375,0.1798095703125,22.73903075265709,8.038544266513943,19.160658165650293,1.009429454803,0.108596049249,-0.049568817019,0.003254227573,-0.23380861702516043,-5.7840443579804495,12.292142074817972
-225,-232,404,-2235,3,-748,15677,2190,1627,2899,-0.01373291015625,-0.01416015625,0.024658203125,-0.13641357421875,0.00018310546875,-0.045654296875,0.95684814453125,0.1336669921875,0.09930419921875,0.17694091796875,22.256989493995384,8.206183789370387,17.56443308482554,1.009424686432,0.108218893409,-0.049419146031,0.003168100491,-0.2396280564226665,-5.765401284269157,12.250120377078051
-230,-265,409,-2235,-15,-840,15720,1974,1599,2843,-0.0140380859375,-0.01617431640625,0.02496337890625,-0.13641357421875,-0.00091552734375,-0.05126953125,0.95947265625,0.1204833984375,0.09759521484375,0.17352294921875,21.708167170556248,8.364300513384975,15.96322682586742,1.009419560432,0.107836775482,-0.049277056009,0.003074346809,-0.24638340731444722,-5.747549287228884,12.207587615971354
-237,-284,419,-2235,-31,-901,15760,1756,1570,2779,-0.01446533203125,-0.017333984375,0.02557373046875,-0.13641357421875,-0.00189208984375,-0.05499267578125,0.9619140625,0.107177734375,0.0958251953125,0.16961669921875,21.10170835811792,8.510632290881674,14.345142563281485,1.009414196014,0.107453107834,-0.049138281494,0.00297520496,-0.25378953448024905,-5.730023141136764,12.16491013832647
-252,-310,422,-2235,-31,-950,15799,1538,1541,2711,-0.015380859375,-0.0189208984375,0.0257568359375,-0.13641357421875,-0.00189208984375,-0.0579833984375,0.96429443359375,0.0938720703125,0.09405517578125,0.16546630859375,20.46447966622027,8.645960320862045,12.724489745208214,1.009408712387,0.107068739831,-0.049000296742,0.002871771343,-0.2616971519156969,-5.712544449182755,12.122173763165975
-269,-341,432,-2235,-23,-996,15835,1319,1514,2638,-0.01641845703125,-0.02081298828125,0.0263671875,-0.13641357421875,-0.00140380859375,-0.060791015625,0.96649169921875,0.08050537109375,0.0924072265625,0.1610107421875,19.793563525598536,8.78326433703225,11.098188859642601,1.00940310955,0.106683366001,-0.048862800002,0.00276445807,-0.27005467993379156,-5.695083693944462,12.079341415247864
-301,-430,391,-2235,177,-975,15865,1096,1504,2568,-0.01837158203125,-0.0262451171875,0.02386474609375,-0.13641357421875,0.01080322265625,-0.05950927734375,0.96832275390625,0.06689453125,0.091796875,0.15673828125,19.157004665813094,9.021677404246319,9.468670842934149,1.009397745132,0.106293000281,-0.048714220524,0.002662087791,-0.27771018580378815,-5.676405244005324,12.035902888803832
-294,-462,403,-2235,210,-942,15892,873,1497,2501,-0.0179443359375,-0.0281982421875,0.02459716796875,-0.13641357421875,0.0128173828125,-0.0574951171875,0.969970703125,0.05328369140625,0.09136962890625,0.15264892578125,18.539837188807873,9.264034853153442,7.8426812004364495,1.009392380714,0.105898059905,-0.048569913954,0.002564084018,-0.2849142444997401,-5.6582853426648185,11.991924086250853
-296,-491,396,-2235,233,-904,15915,650,1491,2438,-0.01806640625,-0.02996826171875,0.024169921875,-0.13641357421875,0.01422119140625,-0.05517578125,0.97137451171875,0.0396728515625,0.09100341796875,0.1488037109375,17.948939699999517,9.496645782930527,6.218871507498924,1.009386897087,0.105500712991,-0.048427630216,0.002470359672,-0.2916613845521078,-5.640460854527261,11.94764915571022
-294,-510,392,-2235,238,-873,15934,427,1485,2377,-0.0179443359375,-0.0311279296875,0.02392578125,-0.13641357421875,0.0145263671875,-0.05328369140625,0.9725341796875,0.02606201171875,0.09063720703125,0.14508056640625,17.36989883135082,9.714183305220931,4.594937490198995,1.00938141346,0.105101421475,-0.048288356513,0.002380005317,-0.29806768253367916,-5.6230357651419896,11.903134538244853
-298,-512,367,-2235,238,-835,15949,204,1478,2320,-0.0181884765625,-0.03125,0.02239990234375,-0.13641357421875,0.0145263671875,-0.05096435546875,0.97344970703125,0.012451171875,0.0902099609375,0.1416015625,16.816885192019356,9.91014410823592,2.9708667879713926,1.009375810623,0.104702450335,-0.048148579895,0.002293085679,-0.30409647738852036,-5.605602063234142,11.858633399882484
-300,-516,340,-2235,228,-788,15961,65516,1471,2266,-0.018310546875,-0.031494140625,0.020751953125,-0.13641357421875,0.013916015625,-0.048095703125,0.97418212890625,-0.001220703125,0.08978271484375,0.1383056640625,16.281955519886008,10.094201632849849,1.3398965908999072,1.009369969368,0.104303337634,-0.048010081053,0.002210437786,-0.30967192835022056,-5.588375495109419,11.814092384562404
-290,-522,284,-2235,202,-735,15969,65294,1461,2215,-0.0177001953125,-0.0318603515625,0.017333984375,-0.13641357421875,0.0123291015625,-0.04486083984375,0.97467041015625,-0.0147705078125,0.08917236328125,0.13519287109375,15.768135781968216,10.242868508159688,-0.2793971358841384,1.009363651276,0.103902302682,-0.047877606004,0.002132879337,-0.3147476632322691,-5.571915047339862,11.769313718833407
-284,-529,246,-2235,187,-694,15973,65072,1450,2168,-0.017333984375,-0.03228759765625,0.0150146484375,-0.13641357421875,0.01141357421875,-0.0423583984375,0.97491455078125,-0.0283203125,0.0885009765625,0.13232421875,15.282397745267566,10.37306279008665,-1.8984339860244344,1.009357094765,0.103499829769,-0.047749307007,0.00205931114,-0.31942757612292705,-5.5559936111426165,11.724353525212134
-271,-542,215,-2235,164,-660,15974,64851,1436,2124,-0.01654052734375,-0.0330810546875,0.01312255859375,-0.13641357421875,0.010009765625,-0.040283203125,0.9749755859375,-0.04180908203125,0.087646484375,0.129638671875,14.81818410523552,10.47150577979516,-3.5125111152428,1.009350180626,0.103094570339,-0.047628659755,0.001989362063,-0.3237859768191139,-5.541009153126036,11.67906638880265
-260,-550,182,-2235,141,-632,15973,64631,1419,2082,-0.015869140625,-0.0335693359375,0.0111083984375,-0.13641357421875,0.00860595703125,-0.03857421875,0.97491455078125,-0.05523681640625,0.08660888671875,0.1270751953125,14.368743762615807,10.53936264862833,-5.1217064903317375,1.009342908859,0.102687247097,-0.047514475882,0.001922326861,-0.32789142893255,-5.52681488982383,11.633536423500923
